"Citation: Samuel H. Williamson, 'Daily Closing Value of the Dow Jones Average, 1885 to Present,' MeasuringWorth, 2026. "
"Date","DJIA"
"4/27/1939","129.78"
"4/28/1939","128.38"
"4/29/1939","128.45"
"5/1/1939","127.83"
"5/2/1939","129.32"
"5/3/1939","132.3"
"5/4/1939","131.86"
"5/5/1939","131.47"
"5/6/1939","131.74"
"5/8/1939","131.67"
"5/9/1939","133.67"
"5/10/1939","132.82"
"5/11/1939","132.92"
"5/12/1939","132.16"
"5/13/1939","132.4"
"5/15/1939","132.65"
"5/16/1939","129.86"
"5/17/1939","129.09"
"5/18/1939","129.43"
"5/19/1939","130.38"
"5/20/1939","131.22"
"5/22/1939","132.45"
"5/23/1939","131.77"
"5/24/1939","135.04"
"5/25/1939","135.53"
"5/26/1939","136.09"
"5/27/1939","136.8"
"5/29/1939","137.8"
"5/31/1939","138.18"
"6/1/1939","136.2"
"6/2/1939","136.74"
"6/3/1939","137.12"
"6/5/1939","137.06"
"6/6/1939","138.36"
"6/7/1939","138.71"
"6/8/1939","138.49"
"6/9/1939","140.09"
"6/10/1939","140.14"
"6/12/1939","139.13"
"6/13/1939","138.2"
"6/14/1939","137.5"
"6/15/1939","134.41"
"6/16/1939","134.67"
"6/17/1939","135.31"
"6/19/1939","136.4"
"6/20/1939","137.57"
"6/21/1939","137.61"
"6/22/1939","136.88"
"6/23/1939","137.42"
"6/24/1939","137.36"
"6/26/1939","135.09"
"6/27/1939","135.42"
"6/28/1939","132.83"
"6/29/1939","130.05"
"6/30/1939","130.63"
"7/1/1939","131.73"
"7/3/1939","131.93"
"7/5/1939","133.68"
"7/6/1939","133.58"
"7/7/1939","133.22"
"7/8/1939","133.24"
"7/10/1939","133.79"
"7/11/1939","134.56"
"7/12/1939","136.98"
"7/13/1939","138.02"
"7/14/1939","137.57"
"7/15/1939","137.88"
"7/17/1939","142.58"
"7/18/1939","143.76"
"7/19/1939","142.64"
"7/20/1939","141.24"
"7/21/1939","143.46"
"7/22/1939","144.71"
"7/24/1939","144.18"
"7/25/1939","143.1"
"7/26/1939","143.82"
"7/27/1939","144.51"
"7/28/1939","144.11"
"7/29/1939","144"
"7/31/1939","143.26"
"8/1/1939","143.36"
"8/2/1939","144.26"
"8/3/1939","144.24"
"8/4/1939","141.73"
"8/5/1939","142.11"
"8/7/1939","140.76"
"8/8/1939","141.1"
"8/9/1939","139.75"
"8/10/1939","137.25"
"8/11/1939","137.29"
"8/12/1939","138.42"
"8/14/1939","140.18"
"8/15/1939","141.29"
"8/16/1939","138.47"
"8/17/1939","138.33"
"8/18/1939","135.54"
"8/19/1939","135.11"
"8/21/1939","132.81"
"8/22/1939","135.07"
"8/23/1939","131.82"
"8/24/1939","131.33"
"8/25/1939","133.73"
"8/26/1939","136.39"
"8/28/1939","134.66"
"8/29/1939","137.39"
"8/30/1939","136.16"
"8/31/1939","134.41"
"9/1/1939","135.25"
"9/2/1939","138.09"
"9/5/1939","148.12"
"9/6/1939","148.04"
"9/7/1939","148.32"
"9/8/1939","150.04"
"9/9/1939","150.91"
"9/11/1939","155.12"
"9/12/1939","155.92"
"9/13/1939","154.1"
"9/14/1939","153.71"
"9/15/1939","154.03"
"9/16/1939","152.15"
"9/18/1939","147.78"
"9/19/1939","152.14"
"9/20/1939","152.25"
"9/21/1939","153.48"
"9/22/1939","152.57"
"9/23/1939","152.99"
"9/25/1939","152.64"
"9/26/1939","153.54"
"9/27/1939","153.08"
"9/28/1939","151.12"
"9/29/1939","150.16"
"9/30/1939","152.54"
"10/2/1939","151.41"
"10/3/1939","150.23"
"10/4/1939","150.25"
"10/5/1939","150.48"
"10/6/1939","150.61"
"10/7/1939","149.6"
"10/9/1939","149.89"
"10/10/1939","150.66"
"10/11/1939","151.34"
"10/13/1939","150.85"
"10/14/1939","150.38"
"10/16/1939","150.84"
"10/17/1939","154.56"
"10/18/1939","153.54"
"10/19/1939","153.36"
"10/20/1939","153"
"10/21/1939","153.86"
"10/23/1939","153.71"
"10/24/1939","154.07"
"10/25/1939","155.48"
"10/26/1939","154.05"
"10/27/1939","153.46"
"10/28/1939","153.12"
"10/30/1939","153.21"
"10/31/1939","151.88"
"11/1/1939","151.6"
"11/2/1939","151.56"
"11/3/1939","152.64"
"11/4/1939","152.36"
"11/6/1939","151.46"
"11/8/1939","150.35"
"11/9/1939","148.75"
"11/10/1939","149.09"
"11/13/1939","149.07"
"11/14/1939","149.77"
"11/15/1939","149.53"
"11/16/1939","151.15"
"11/17/1939","151"
"11/18/1939","151.53"
"11/20/1939","151.69"
"11/21/1939","150.98"
"11/22/1939","150.34"
"11/24/1939","148.47"
"11/25/1939","148.64"
"11/27/1939","148.59"
"11/28/1939","148.31"
"11/29/1939","146.89"
"11/30/1939","145.69"
"12/1/1939","146.54"
"12/2/1939","146.62"
"12/4/1939","146.34"
"12/5/1939","146.49"
"12/6/1939","148.7"
"12/7/1939","148.76"
"12/8/1939","147.86"
"12/9/1939","147.93"
"12/11/1939","147.05"
"12/12/1939","146.93"
"12/13/1939","148.94"
"12/14/1939","148.93"
"12/15/1939","149.64"
"12/16/1939","149.36"
"12/18/1939","149.22"
"12/19/1939","148.93"
"12/20/1939","149.13"
"12/21/1939","149.1"
"12/22/1939","149.59"
"12/23/1939","149.85"
"12/26/1939","149.27"
"12/27/1939","148.52"
"12/28/1939","149.48"
"12/29/1939","149.99"
"12/30/1939","150.24"
"1/2/1940","151.43"
"1/3/1940","152.8"
"1/4/1940","152.43"
"1/5/1940","151.54"
"1/6/1940","151.19"
"1/8/1940","151.34"
"1/9/1940","149.84"
"1/10/1940","150.15"
"1/11/1940","148.23"
"1/12/1940","145.96"
"1/13/1940","145.19"
"1/15/1940","144.65"
"1/16/1940","145.67"
"1/17/1940","145.81"
"1/18/1940","145.61"
"1/19/1940","145.86"
"1/20/1940","145.64"
"1/22/1940","145.13"
"1/23/1940","145.49"
"1/24/1940","147"
"1/25/1940","146.29"
"1/26/1940","146.61"
"1/27/1940","146.51"
"1/29/1940","146.26"
"1/30/1940","145.63"
"1/31/1940","145.33"
"2/1/1940","145.23"
"2/2/1940","145.33"
"2/3/1940","145.59"
"2/5/1940","145"
"2/6/1940","145.93"
"2/7/1940","146.63"
"2/8/1940","148.4"
"2/9/1940","148.94"
"2/10/1940","148.84"
"2/13/1940","148.78"
"2/14/1940","148.33"
"2/15/1940","148.46"
"2/16/1940","148.2"
"2/17/1940","148.72"
"2/19/1940","148.46"
"2/20/1940","148.65"
"2/21/1940","148.34"
"2/23/1940","147.35"
"2/24/1940","146.72"
"2/26/1940","146.44"
"2/27/1940","146.17"
"2/28/1940","146.56"
"2/29/1940","146.54"
"3/1/1940","146.23"
"3/2/1940","146.33"
"3/4/1940","146.43"
"3/5/1940","146.89"
"3/6/1940","147.97"
"3/7/1940","148.32"
"3/8/1940","148.07"
"3/9/1940","148.14"
"3/11/1940","148.15"
"3/12/1940","148.37"
"3/13/1940","148.32"
"3/14/1940","148.11"
"3/15/1940","146.53"
"3/16/1940","145.76"
"3/18/1940","145.59"
"3/19/1940","146.43"
"3/20/1940","146.91"
"3/21/1940","146.73"
"3/23/1940","146.73"
"3/25/1940","146.25"
"3/26/1940","145.86"
"3/27/1940","147.47"
"3/28/1940","147.25"
"3/29/1940","147.54"
"3/30/1940","147.95"
"4/1/1940","147.72"
"4/2/1940","147.92"
"4/3/1940","149.65"
"4/4/1940","150.41"
"4/5/1940","150.36"
"4/6/1940","151.1"
"4/8/1940","151.29"
"4/9/1940","150.31"
"4/10/1940","149.59"
"4/11/1940","149.98"
"4/12/1940","149.2"
"4/13/1940","149.66"
"4/15/1940","149.72"
"4/16/1940","148.18"
"4/17/1940","148.35"
"4/18/1940","147.15"
"4/19/1940","146.8"
"4/20/1940","147.67"
"4/22/1940","148.01"
"4/23/1940","148.93"
"4/24/1940","148.45"
"4/25/1940","148.56"
"4/26/1940","147.73"
"4/27/1940","148.12"
"4/29/1940","148.41"
"4/30/1940","148.43"
"5/1/1940","147.13"
"5/2/1940","147.76"
"5/3/1940","147.65"
"5/4/1940","147.55"
"5/6/1940","147.33"
"5/7/1940","147.74"
"5/8/1940","147.96"
"5/9/1940","148.17"
"5/10/1940","144.77"
"5/11/1940","144.85"
"5/13/1940","137.63"
"5/14/1940","128.27"
"5/15/1940","129.08"
"5/16/1940","130.43"
"5/17/1940","124.2"
"5/18/1940","122.43"
"5/20/1940","122.43"
"5/21/1940","114.13"
"5/22/1940","114.75"
"5/23/1940","114.71"
"5/24/1940","113.94"
"5/25/1940","114.75"
"5/27/1940","116.35"
"5/28/1940","114.26"
"5/29/1940","115.24"
"5/31/1940","116.22"
"6/1/1940","115.67"
"6/3/1940","114.73"
"6/4/1940","115.79"
"6/5/1940","113.25"
"6/6/1940","114.48"
"6/7/1940","115.67"
"6/8/1940","115.36"
"6/10/1940","111.84"
"6/11/1940","115.97"
"6/12/1940","121.46"
"6/13/1940","119.91"
"6/14/1940","122.27"
"6/15/1940","123.36"
"6/17/1940","122.8"
"6/18/1940","123.21"
"6/19/1940","123.86"
"6/20/1940","122.35"
"6/21/1940","122.61"
"6/22/1940","122.83"
"6/24/1940","123.76"
"6/25/1940","121.05"
"6/26/1940","119.73"
"6/27/1940","120.69"
"6/28/1940","122.06"
"6/29/1940","121.87"
"7/1/1940","121.12"
"7/2/1940","120.96"
"7/3/1940","120.96"
"7/5/1940","121.51"
"7/6/1940","121.59"
"7/8/1940","121.63"
"7/9/1940","121.6"
"7/10/1940","121.49"
"7/11/1940","121.58"
"7/12/1940","121.63"
"7/13/1940","121.48"
"7/15/1940","121.72"
"7/16/1940","123.12"
"7/17/1940","122.82"
"7/18/1940","123"
"7/19/1940","122.18"
"7/20/1940","121.87"
"7/22/1940","122.06"
"7/23/1940","122.23"
"7/24/1940","121.64"
"7/25/1940","121.93"
"7/26/1940","122.05"
"7/27/1940","122.45"
"7/29/1940","123.15"
"7/30/1940","125.97"
"7/31/1940","126.14"
"8/1/1940","126.13"
"8/2/1940","126.37"
"8/3/1940","126.36"
"8/5/1940","126.44"
"8/6/1940","125.27"
"8/7/1940","125.12"
"8/8/1940","125.13"
"8/9/1940","126.4"
"8/10/1940","126.99"
"8/12/1940","127.26"
"8/13/1940","122.98"
"8/14/1940","122.25"
"8/15/1940","123.04"
"8/16/1940","121.28"
"8/17/1940","121.98"
"8/19/1940","122.06"
"8/20/1940","123.17"
"8/21/1940","125.07"
"8/22/1940","126.46"
"8/23/1940","125.34"
"8/24/1940","125.48"
"8/26/1940","125.71"
"8/27/1940","125.33"
"8/28/1940","126.87"
"8/29/1940","126.87"
"8/30/1940","128.88"
"8/31/1940","129.42"
"9/3/1940","129.74"
"9/4/1940","132.16"
"9/5/1940","134.1"
"9/6/1940","133.12"
"9/7/1940","132.78"
"9/9/1940","129.73"
"9/10/1940","129.61"
"9/11/1940","129.36"
"9/12/1940","127.87"
"9/13/1940","127.74"
"9/14/1940","128.38"
"9/16/1940","129.44"
"9/17/1940","130.43"
"9/18/1940","131.28"
"9/19/1940","131.34"
"9/20/1940","131.61"
"9/21/1940","132.45"
"9/23/1940","135.1"
"9/24/1940","134.44"
"9/25/1940","134.15"
"9/26/1940","133.5"
"9/27/1940","131.76"
"9/28/1940","132.32"
"9/30/1940","132.64"
"10/1/1940","134.33"
"10/2/1940","134.97"
"10/3/1940","135.09"
"10/4/1940","133.79"
"10/5/1940","133.9"
"10/7/1940","133.51"
"10/8/1940","131.31"
"10/9/1940","130.54"
"10/10/1940","130.39"
"10/11/1940","131.04"
"10/14/1940","130.73"
"10/15/1940","131.48"
"10/16/1940","131.97"
"10/17/1940","132.49"
"10/18/1940","132.45"
"10/19/1940","132.18"
"10/21/1940","131.37"
"10/22/1940","131.98"
"10/23/1940","132.4"
"10/24/1940","131.36"
"10/25/1940","131.16"
"10/26/1940","132.26"
"10/28/1940","131.77"
"10/29/1940","132.19"
"10/30/1940","132.98"
"10/31/1940","134.61"
"11/1/1940","134.41"
"11/2/1940","134.85"
"11/4/1940","135.21"
"11/6/1940","131.98"
"11/7/1940","137.75"
"11/8/1940","136.64"
"11/9/1940","138.12"
"11/12/1940","137.41"
"11/13/1940","136.61"
"11/14/1940","136.97"
"11/15/1940","135.59"
"11/16/1940","134.73"
"11/18/1940","134.74"
"11/19/1940","134.48"
"11/20/1940","132.22"
"11/22/1940","131.74"
"11/23/1940","131.47"
"11/25/1940","131.96"
"11/26/1940","131.94"
"11/27/1940","129.78"
"11/28/1940","130.14"
"11/29/1940","130.03"
"11/30/1940","131"
"12/2/1940","130.93"
"12/3/1940","130.78"
"12/4/1940","130.75"
"12/5/1940","129.96"
"12/6/1940","130.33"
"12/7/1940","131.29"
"12/9/1940","131.46"
"12/10/1940","131.37"
"12/11/1940","131.76"
"12/12/1940","132.14"
"12/13/1940","132.35"
"12/14/1940","132.31"
"12/16/1940","131.07"
"12/17/1940","130.53"
"12/18/1940","129.42"
"12/19/1940","128.84"
"12/20/1940","128.87"
"12/21/1940","128.89"
"12/23/1940","128.41"
"12/24/1940","128.89"
"12/26/1940","129.02"
"12/27/1940","129.51"
"12/28/1940","130.11"
"12/30/1940","131.04"
"12/31/1940","131.13"
"1/2/1941","130.57"
"1/3/1941","132.01"
"1/4/1941","132.4"
"1/6/1941","132.83"
"1/7/1941","133.02"
"1/8/1941","133.02"
"1/9/1941","133.39"
"1/10/1941","133.57"
"1/11/1941","133.59"
"1/13/1941","133.25"
"1/14/1941","132.44"
"1/15/1941","131.51"
"1/16/1941","129.93"
"1/17/1941","129.54"
"1/18/1941","129.75"
"1/20/1941","129.24"
"1/21/1941","128.2"
"1/22/1941","128.65"
"1/23/1941","128.34"
"1/24/1941","128.52"
"1/25/1941","128.96"
"1/27/1941","129.03"
"1/28/1941","128.6"
"1/29/1941","126"
"1/30/1941","124.05"
"1/31/1941","124.13"
"2/1/1941","123.28"
"2/3/1941","122.67"
"2/4/1941","122.63"
"2/5/1941","124.14"
"2/6/1941","124.76"
"2/7/1941","124.3"
"2/8/1941","124.71"
"2/10/1941","124.19"
"2/11/1941","122.61"
"2/13/1941","121.1"
"2/14/1941","117.66"
"2/15/1941","118.55"
"2/17/1941","119.18"
"2/18/1941","118.98"
"2/19/1941","117.94"
"2/20/1941","119.99"
"2/21/1941","120.24"
"2/24/1941","121.49"
"2/25/1941","122.4"
"2/26/1941","122.39"
"2/27/1941","121.87"
"2/28/1941","121.97"
"3/1/1941","121.86"
"3/3/1941","120.88"
"3/4/1941","121.16"
"3/5/1941","120.3"
"3/6/1941","121.63"
"3/7/1941","121.59"
"3/8/1941","121.47"
"3/10/1941","123.64"
"3/11/1941","123.27"
"3/12/1941","123.19"
"3/13/1941","122.56"
"3/14/1941","122.75"
"3/15/1941","123.4"
"3/17/1941","123.46"
"3/18/1941","123.92"
"3/19/1941","123.55"
"3/20/1941","123.6"
"3/21/1941","122.47"
"3/22/1941","121.92"
"3/24/1941","122.39"
"3/25/1941","122.78"
"3/26/1941","122.7"
"3/27/1941","123.33"
"3/28/1941","122.68"
"3/29/1941","122.37"
"3/31/1941","122.72"
"4/1/1941","123.26"
"4/2/1941","123.43"
"4/3/1941","124.65"
"4/4/1941","124.64"
"4/5/1941","124.32"
"4/7/1941","123.64"
"4/8/1941","121.21"
"4/9/1941","119.85"
"4/10/1941","119.66"
"4/12/1941","118.6"
"4/14/1941","118.89"
"4/15/1941","118.59"
"4/16/1941","118.6"
"4/17/1941","118.16"
"4/18/1941","116.28"
"4/19/1941","116.15"
"4/21/1941","116.06"
"4/22/1941","115.78"
"4/23/1941","116.59"
"4/24/1941","117.35"
"4/25/1941","116.58"
"4/26/1941","116.43"
"4/28/1941","116.63"
"4/29/1941","116.73"
"4/30/1941","115.54"
"5/1/1941","115.3"
"5/2/1941","115.72"
"5/3/1941","115.55"
"5/5/1941","115.84"
"5/6/1941","117.1"
"5/7/1941","116.87"
"5/8/1941","116.34"
"5/9/1941","116.46"
"5/10/1941","117.54"
"5/12/1941","117.14"
"5/13/1941","117.21"
"5/14/1941","117.01"
"5/15/1941","115.73"
"5/16/1941","115.86"
"5/17/1941","116.11"
"5/19/1941","116.15"
"5/20/1941","117.65"
"5/21/1941","117.82"
"5/22/1941","116.81"
"5/23/1941","116.73"
"5/24/1941","116.64"
"5/26/1941","115.73"
"5/27/1941","115.95"
"5/28/1941","116.16"
"5/29/1941","116.23"
"5/31/1941","115.76"
"6/2/1941","116.18"
"6/3/1941","117.38"
"6/4/1941","117.68"
"6/5/1941","118.13"
"6/6/1941","118"
"6/7/1941","118.89"
"6/9/1941","120.16"
"6/10/1941","121.89"
"6/11/1941","122.18"
"6/12/1941","122.98"
"6/13/1941","122.31"
"6/14/1941","122.04"
"6/16/1941","121.95"
"6/17/1941","123.12"
"6/18/1941","123.5"
"6/19/1941","123.48"
"6/20/1941","122.19"
"6/21/1941","122.51"
"6/23/1941","123.97"
"6/24/1941","123.24"
"6/25/1941","123.52"
"6/26/1941","123.96"
"6/27/1941","123.46"
"6/28/1941","123.4"
"6/30/1941","123.14"
"7/1/1941","122.85"
"7/2/1941","123.58"
"7/3/1941","124.04"
"7/5/1941","124.18"
"7/7/1941","126.16"
"7/8/1941","127.64"
"7/9/1941","127.63"
"7/10/1941","127.78"
"7/11/1941","127.9"
"7/12/1941","127.8"
"7/14/1941","127.89"
"7/15/1941","128.19"
"7/16/1941","127.83"
"7/17/1941","127.14"
"7/18/1941","127.69"
"7/19/1941","127.98"
"7/21/1941","129.51"
"7/22/1941","129.58"
"7/23/1941","129.16"
"7/24/1941","128.59"
"7/25/1941","128.06"
"7/26/1941","128.7"
"7/28/1941","130.06"
"7/29/1941","129.19"
"7/30/1941","128.95"
"7/31/1941","128.79"
"8/1/1941","128.22"
"8/2/1941","128.21"
"8/4/1941","128.17"
"8/5/1941","128.14"
"8/6/1941","128.1"
"8/7/1941","128.09"
"8/8/1941","127.48"
"8/9/1941","126.4"
"8/11/1941","126.01"
"8/12/1941","125.81"
"8/13/1941","125.65"
"8/14/1941","125.96"
"8/15/1941","124.9"
"8/16/1941","125.05"
"8/18/1941","125.62"
"8/19/1941","125.57"
"8/20/1941","126.01"
"8/21/1941","125.99"
"8/22/1941","125.84"
"8/23/1941","125.91"
"8/25/1941","125.86"
"8/26/1941","126.56"
"8/27/1941","127.08"
"8/28/1941","127.77"
"8/29/1941","127.43"
"8/30/1941","127.7"
"9/2/1941","128.31"
"9/3/1941","127.91"
"9/4/1941","127.51"
"9/5/1941","127.17"
"9/6/1941","127.26"
"9/8/1941","127.51"
"9/9/1941","127.43"
"9/10/1941","126.53"
"9/11/1941","127.15"
"9/12/1941","127.18"
"9/13/1941","127.28"
"9/15/1941","127.2"
"9/16/1941","127.43"
"9/17/1941","129.32"
"9/18/1941","128.77"
"9/19/1941","127.95"
"9/20/1941","127.54"
"9/22/1941","127.64"
"9/23/1941","128.03"
"9/24/1941","127.54"
"9/25/1941","126.38"
"9/26/1941","125.81"
"9/27/1941","126.03"
"9/29/1941","126.05"
"9/30/1941","126.82"
"10/1/1941","126.85"
"10/2/1941","126.15"
"10/3/1941","126.06"
"10/4/1941","126.1"
"10/6/1941","125.83"
"10/7/1941","124.42"
"10/8/1941","124.13"
"10/9/1941","122.53"
"10/10/1941","122.46"
"10/11/1941","122.63"
"10/14/1941","121.82"
"10/15/1941","120.52"
"10/16/1941","118.52"
"10/17/1941","119.15"
"10/18/1941","120.1"
"10/20/1941","120.13"
"10/21/1941","121.07"
"10/22/1941","120.56"
"10/23/1941","120.47"
"10/24/1941","121.18"
"10/25/1941","120.73"
"10/27/1941","119.43"
"10/28/1941","119.6"
"10/29/1941","119.37"
"10/30/1941","119.18"
"10/31/1941","117.82"
"11/1/1941","118.11"
"11/3/1941","118.87"
"11/5/1941","119.85"
"11/6/1941","118.84"
"11/7/1941","118.33"
"11/8/1941","118.26"
"11/10/1941","117.45"
"11/12/1941","115.44"
"11/13/1941","115.67"
"11/14/1941","116.81"
"11/15/1941","116.72"
"11/17/1941","116.2"
"11/18/1941","115.87"
"11/19/1941","116.68"
"11/21/1941","117.05"
"11/22/1941","117.04"
"11/24/1941","117.3"
"11/25/1941","116.96"
"11/26/1941","115.93"
"11/27/1941","115.64"
"11/28/1941","114.66"
"11/29/1941","114.23"
"12/1/1941","113.59"
"12/2/1941","115.57"
"12/3/1941","116.65"
"12/4/1941","116.6"
"12/5/1941","115.9"
"12/6/1941","116.6"
"12/8/1941","112.53"
"12/9/1941","109.27"
"12/10/1941","109.01"
"12/11/1941","110.91"
"12/12/1941","110.58"
"12/13/1941","110.73"
"12/15/1941","111.15"
"12/16/1941","110.86"
"12/17/1941","109.36"
"12/18/1941","108.21"
"12/19/1941","108.28"
"12/20/1941","107.81"
"12/22/1941","106.59"
"12/23/1941","106.34"
"12/24/1941","106.67"
"12/26/1941","106.95"
"12/27/1941","107.54"
"12/29/1941","107.56"
"12/30/1941","111.32"
"12/31/1941","110.96"
"1/2/1942","112.77"
"1/3/1942","113.75"
"1/5/1942","114.22"
"1/6/1942","113.99"
"1/7/1942","113.1"
"1/8/1942","111.55"
"1/9/1942","111.02"
"1/10/1942","110.54"
"1/12/1942","110.65"
"1/13/1942","112.44"
"1/14/1942","112.59"
"1/15/1942","112.59"
"1/16/1942","111.25"
"1/17/1942","110.68"
"1/19/1942","110.81"
"1/20/1942","110.45"
"1/21/1942","109.06"
"1/22/1942","108.94"
"1/23/1942","109.12"
"1/24/1942","109.42"
"1/26/1942","110.67"
"1/27/1942","110.68"
"1/28/1942","110.15"
"1/29/1942","109.9"
"1/30/1942","109.41"
"1/31/1942","109.11"
"2/2/1942","109.47"
"2/3/1942","109.99"
"2/4/1942","110.8"
"2/5/1942","110.44"
"2/6/1942","109.47"
"2/7/1942","109.56"
"2/9/1942","108.12"
"2/10/1942","106.75"
"2/11/1942","106.51"
"2/13/1942","106.73"
"2/14/1942","107.3"
"2/16/1942","107.31"
"2/17/1942","105.4"
"2/18/1942","105.35"
"2/19/1942","105.57"
"2/20/1942","105.1"
"2/21/1942","105.38"
"2/24/1942","106"
"2/25/1942","105.64"
"2/26/1942","105.88"
"2/27/1942","106.58"
"2/28/1942","106.79"
"3/2/1942","105.75"
"3/3/1942","106.97"
"3/4/1942","105.99"
"3/5/1942","104.55"
"3/6/1942","102.1"
"3/7/1942","102.31"
"3/9/1942","102.09"
"3/10/1942","101.49"
"3/11/1942","99.21"
"3/12/1942","99.23"
"3/13/1942","99.73"
"3/14/1942","99.64"
"3/16/1942","100.68"
"3/17/1942","102.54"
"3/18/1942","101.64"
"3/19/1942","101.25"
"3/20/1942","100.75"
"3/21/1942","100.82"
"3/23/1942","101.2"
"3/24/1942","102.09"
"3/25/1942","101.48"
"3/26/1942","101.05"
"3/27/1942","100"
"3/28/1942","100"
"3/30/1942","100.04"
"3/31/1942","99.53"
"4/1/1942","99.95"
"4/2/1942","100.89"
"4/4/1942","101.11"
"4/6/1942","102.5"
"4/7/1942","101.89"
"4/8/1942","101.23"
"4/9/1942","99.69"
"4/10/1942","99.74"
"4/11/1942","99.45"
"4/13/1942","99.44"
"4/14/1942","97.89"
"4/15/1942","98.06"
"4/16/1942","97.87"
"4/17/1942","96.05"
"4/18/1942","96.92"
"4/20/1942","97.25"
"4/21/1942","97.51"
"4/22/1942","97.2"
"4/23/1942","94.98"
"4/24/1942","94.13"
"4/25/1942","94.31"
"4/27/1942","93.89"
"4/28/1942","92.92"
"4/29/1942","94.65"
"4/30/1942","95.35"
"5/1/1942","95.83"
"5/2/1942","96.44"
"5/4/1942","96.7"
"5/5/1942","97.29"
"5/6/1942","96.71"
"5/7/1942","97.77"
"5/8/1942","97.91"
"5/9/1942","98.7"
"5/11/1942","99.2"
"5/12/1942","98.56"
"5/13/1942","97.21"
"5/14/1942","97.13"
"5/15/1942","97.98"
"5/16/1942","98.63"
"5/18/1942","98.65"
"5/19/1942","97.96"
"5/20/1942","98.13"
"5/21/1942","99.72"
"5/22/1942","99.18"
"5/23/1942","99.25"
"5/25/1942","99.18"
"5/26/1942","99.41"
"5/27/1942","101.09"
"5/28/1942","100.99"
"5/29/1942","100.88"
"6/1/1942","101.37"
"6/2/1942","101.3"
"6/3/1942","102.15"
"6/4/1942","103.61"
"6/5/1942","104.41"
"6/6/1942","104.52"
"6/8/1942","105.55"
"6/9/1942","105.09"
"6/10/1942","104.19"
"6/11/1942","104.49"
"6/12/1942","103.77"
"6/13/1942","104.08"
"6/15/1942","104.41"
"6/16/1942","104.51"
"6/17/1942","106.29"
"6/18/1942","105.7"
"6/19/1942","104.77"
"6/20/1942","104.42"
"6/22/1942","102.77"
"6/23/1942","103.03"
"6/24/1942","102.67"
"6/25/1942","102.71"
"6/26/1942","102.54"
"6/27/1942","102.67"
"6/29/1942","103.17"
"6/30/1942","103.34"
"7/1/1942","102.69"
"7/2/1942","103.73"
"7/3/1942","104.49"
"7/6/1942","106.1"
"7/7/1942","105.76"
"7/8/1942","107.94"
"7/9/1942","108.75"
"7/10/1942","108.66"
"7/11/1942","108.7"
"7/13/1942","108.22"
"7/14/1942","108.72"
"7/15/1942","108.89"
"7/16/1942","108.91"
