"Citation: Samuel H. Williamson, 'Daily Closing Value of the Dow Jones Average, 1885 to Present,' MeasuringWorth, 2026. "
"Date","DJIA"
"7/24/1964","845.64"
"7/27/1964","841.05"
"7/28/1964","837.35"
"7/29/1964","838.67"
"7/30/1964","839.37"
"7/31/1964","841.1"
"8/3/1964","840.35"
"8/4/1964","832.77"
"8/5/1964","833.05"
"8/6/1964","823.4"
"8/7/1964","829.16"
"8/10/1964","829.35"
"8/11/1964","828.08"
"8/12/1964","834.08"
"8/13/1964","838.52"
"8/14/1964","838.81"
"8/17/1964","840.21"
"8/18/1964","842.83"
"8/19/1964","841.76"
"8/20/1964","838.71"
"8/21/1964","838.62"
"8/24/1964","837.31"
"8/25/1964","832.2"
"8/26/1964","829.21"
"8/27/1964","835.25"
"8/28/1964","839.09"
"8/31/1964","838.48"
"9/1/1964","844"
"9/2/1964","845.08"
"9/3/1964","846.02"
"9/4/1964","848.31"
"9/8/1964","851.91"
"9/9/1964","855.57"
"9/10/1964","859.5"
"9/11/1964","867.13"
"9/14/1964","866.24"
"9/15/1964","862.54"
"9/16/1964","864.18"
"9/17/1964","868.67"
"9/18/1964","865.12"
"9/21/1964","871.58"
"9/22/1964","872.47"
"9/23/1964","871.95"
"9/24/1964","872.98"
"9/25/1964","874.71"
"9/28/1964","875.46"
"9/29/1964","875.74"
"9/30/1964","875.37"
"10/1/1964","872"
"10/2/1964","872.65"
"10/5/1964","877.15"
"10/6/1964","875.14"
"10/7/1964","873.78"
"10/8/1964","874.9"
"10/9/1964","878.08"
"10/12/1964","877.57"
"10/13/1964","876.21"
"10/14/1964","875.18"
"10/15/1964","868.44"
"10/16/1964","873.54"
"10/19/1964","876.21"
"10/20/1964","881.5"
"10/21/1964","879.72"
"10/22/1964","877.01"
"10/23/1964","877.62"
"10/26/1964","877.01"
"10/27/1964","875.98"
"10/28/1964","871.16"
"10/29/1964","871.86"
"10/30/1964","873.08"
"11/2/1964","875.51"
"11/4/1964","873.82"
"11/5/1964","873.54"
"11/6/1964","876.87"
"11/9/1964","874.57"
"11/10/1964","870.64"
"11/11/1964","873.59"
"11/12/1964","874.62"
"11/13/1964","874.11"
"11/16/1964","880.1"
"11/17/1964","885.39"
"11/18/1964","891.71"
"11/19/1964","888.71"
"11/20/1964","890.72"
"11/23/1964","889.29"
"11/24/1964","887.61"
"11/25/1964","882.4"
"11/27/1964","882.12"
"11/30/1964","875.43"
"12/1/1964","864.43"
"12/2/1964","867.16"
"12/3/1964","870.79"
"12/4/1964","870.93"
"12/7/1964","873.99"
"12/8/1964","870.69"
"12/9/1964","863.81"
"12/10/1964","863.14"
"12/11/1964","864.34"
"12/14/1964","860.65"
"12/15/1964","857.45"
"12/16/1964","860.08"
"12/17/1964","863.57"
"12/18/1964","868.73"
"12/21/1964","869.74"
"12/22/1964","870.36"
"12/23/1964","868.02"
"12/24/1964","868.16"
"12/28/1964","867.01"
"12/29/1964","862.18"
"12/30/1964","868.69"
"12/31/1964","874.13"
"1/4/1965","869.78"
"1/5/1965","875.86"
"1/6/1965","879.68"
"1/7/1965","884.36"
"1/8/1965","882.6"
"1/11/1965","883.22"
"1/12/1965","885.89"
"1/13/1965","886.85"
"1/14/1965","887.18"
"1/15/1965","891.15"
"1/18/1965","895.21"
"1/19/1965","896.27"
"1/20/1965","895.31"
"1/21/1965","893.26"
"1/22/1965","893.59"
"1/25/1965","896.46"
"1/26/1965","897.84"
"1/27/1965","899.52"
"1/28/1965","900.95"
"1/29/1965","902.86"
"2/1/1965","903.68"
"2/2/1965","903.77"
"2/3/1965","906.3"
"2/4/1965","904.06"
"2/5/1965","901.57"
"2/8/1965","897.89"
"2/9/1965","901.24"
"2/10/1965","892.92"
"2/11/1965","881.88"
"2/12/1965","888.47"
"2/15/1965","885.32"
"2/16/1965","881.35"
"2/17/1965","882.93"
"2/18/1965","883.69"
"2/19/1965","885.61"
"2/23/1965","891.96"
"2/24/1965","897.84"
"2/25/1965","899.9"
"2/26/1965","903.48"
"3/1/1965","899.76"
"3/2/1965","901.91"
"3/3/1965","900.76"
"3/4/1965","897.75"
"3/5/1965","895.98"
"3/8/1965","896.84"
"3/9/1965","894.07"
"3/10/1965","892.39"
"3/11/1965","896.51"
"3/12/1965","900.33"
"3/15/1965","899.85"
"3/16/1965","898.9"
"3/17/1965","899.37"
"3/18/1965","896.55"
"3/19/1965","895.79"
"3/22/1965","896.12"
"3/23/1965","898.69"
"3/24/1965","900.56"
"3/25/1965","898.34"
"3/26/1965","891.66"
"3/29/1965","887.82"
"3/30/1965","889.05"
"3/31/1965","889.05"
"4/1/1965","890.33"
"4/2/1965","893.38"
"4/5/1965","893.23"
"4/6/1965","891.9"
"4/7/1965","892.94"
"4/8/1965","897.9"
"4/9/1965","901.29"
"4/12/1965","906.36"
"4/13/1965","908.01"
"4/14/1965","912.86"
"4/15/1965","911.91"
"4/19/1965","912.76"
"4/20/1965","911.96"
"4/21/1965","910.71"
"4/22/1965","915.06"
"4/23/1965","916.41"
"4/26/1965","916.86"
"4/27/1965","918.16"
"4/28/1965","918.86"
"4/29/1965","918.71"
"4/30/1965","922.31"
"5/3/1965","922.11"
"5/4/1965","928.22"
"5/5/1965","932.22"
"5/6/1965","933.52"
"5/7/1965","932.52"
"5/10/1965","931.47"
"5/11/1965","930.92"
"5/12/1965","934.17"
"5/13/1965","938.87"
"5/14/1965","939.62"
"5/17/1965","930.67"
"5/18/1965","930.62"
"5/19/1965","932.12"
"5/20/1965","927.27"
"5/21/1965","922.01"
"5/24/1965","914.21"
"5/25/1965","921"
"5/26/1965","917.16"
"5/27/1965","913.22"
"5/28/1965","918.04"
"6/1/1965","908.53"
"6/2/1965","904.06"
"6/3/1965","899.22"
"6/4/1965","900.87"
"6/7/1965","902.15"
"6/8/1965","889.05"
"6/9/1965","879.84"
"6/10/1965","876.49"
"6/11/1965","881.7"
"6/14/1965","868.71"
"6/15/1965","874.57"
"6/16/1965","878.07"
"6/17/1965","883.06"
"6/18/1965","879.17"
"6/21/1965","874.12"
"6/22/1965","875.43"
"6/23/1965","870.22"
"6/24/1965","857.76"
"6/25/1965","854.36"
"6/28/1965","840.59"
"6/29/1965","851.4"
"6/30/1965","868.03"
"7/1/1965","871.59"
"7/2/1965","875.16"
"7/6/1965","873.18"
"7/7/1965","870.77"
"7/8/1965","877.85"
"7/9/1965","879.49"
"7/12/1965","877.96"
"7/13/1965","876.97"
"7/14/1965","883.23"
"7/15/1965","880.98"
"7/16/1965","880.43"
"7/19/1965","880.26"
"7/20/1965","868.79"
"7/21/1965","865.01"
"7/22/1965","861.77"
"7/23/1965","863.97"
"7/26/1965","867.26"
"7/27/1965","863.53"
"7/28/1965","867.92"
"7/29/1965","874.23"
"7/30/1965","881.74"
"8/2/1965","881.85"
"8/3/1965","881.2"
"8/4/1965","883.88"
"8/5/1965","881.63"
"8/6/1965","882.51"
"8/9/1965","879.77"
"8/10/1965","878.89"
"8/11/1965","881.47"
"8/12/1965","881.96"
"8/13/1965","888.82"
"8/16/1965","891.13"
"8/17/1965","894.26"
"8/18/1965","894.37"
"8/19/1965","891.79"
"8/20/1965","889.92"
"8/23/1965","887.07"
"8/24/1965","887.12"
"8/25/1965","890.85"
"8/26/1965","896.18"
"8/27/1965","895.96"
"8/30/1965","895.63"
"8/31/1965","893.1"
"9/1/1965","893.6"
"9/2/1965","900.4"
"9/3/1965","907.97"
"9/7/1965","910.11"
"9/8/1965","913.68"
"9/9/1965","917.47"
"9/10/1965","918.95"
"9/13/1965","920.92"
"9/14/1965","916.59"
"9/15/1965","922.95"
"9/16/1965","931.18"
"9/17/1965","928.99"
"9/20/1965","931.18"
"9/21/1965","926.52"
"9/22/1965","931.62"
"9/23/1965","927.45"
"9/24/1965","929.54"
"9/27/1965","937.88"
"9/28/1965","935.85"
"9/29/1965","932.39"
"9/30/1965","930.58"
"10/1/1965","929.65"
"10/4/1965","930.86"
"10/5/1965","938.7"
"10/6/1965","936.84"
"10/7/1965","934.42"
"10/8/1965","938.32"
"10/11/1965","942.65"
"10/12/1965","941.12"
"10/13/1965","941.01"
"10/14/1965","937.5"
"10/15/1965","940.68"
"10/18/1965","945.84"
"10/19/1965","947.76"
"10/20/1965","948.47"
"10/21/1965","950.28"
"10/22/1965","952.42"
"10/25/1965","948.14"
"10/26/1965","956.23"
"10/27/1965","959.5"
"10/28/1965","959.11"
"10/29/1965","960.82"
"11/1/1965","958.96"
"11/3/1965","961.13"
"11/4/1965","961.85"
"11/5/1965","959.46"
"11/8/1965","953.95"
"11/9/1965","951.72"
"11/10/1965","951.22"
"11/11/1965","953.28"
"11/12/1965","956.29"
"11/15/1965","955.9"
"11/16/1965","956.51"
"11/17/1965","956.57"
"11/18/1965","950.5"
"11/19/1965","952.72"
"11/22/1965","946.38"
"11/23/1965","948.94"
"11/24/1965","948.94"
"11/26/1965","948.16"
"11/29/1965","946.93"
"11/30/1965","946.71"
"12/1/1965","947.6"
"12/2/1965","944.59"
"12/3/1965","946.1"
"12/6/1965","939.53"
"12/7/1965","951.33"
"12/8/1965","946.6"
"12/9/1965","949.55"
"12/10/1965","952.72"
"12/13/1965","951.55"
"12/14/1965","954.06"
"12/15/1965","958.74"
"12/16/1965","959.13"
"12/17/1965","957.85"
"12/20/1965","952.22"
"12/21/1965","959.46"
"12/22/1965","965.86"
"12/23/1965","966.36"
"12/27/1965","959.79"
"12/28/1965","957.96"
"12/29/1965","960.3"
"12/30/1965","963.69"
"12/31/1965","969.26"
"1/3/1966","968.54"
"1/4/1966","969.26"
"1/5/1966","981.62"
"1/6/1966","985.46"
"1/7/1966","986.13"
"1/10/1966","985.41"
"1/11/1966","986.85"
"1/12/1966","983.96"
"1/13/1966","985.69"
"1/14/1966","987.3"
"1/17/1966","989.75"
"1/18/1966","994.2"
"1/19/1966","991.14"
"1/20/1966","987.8"
"1/21/1966","988.14"
"1/24/1966","991.42"
"1/25/1966","991.64"
"1/26/1966","990.92"
"1/27/1966","990.36"
"1/28/1966","985.35"
"1/31/1966","983.51"
"2/1/1966","975.89"
"2/2/1966","982.29"
"2/3/1966","981.23"
"2/4/1966","986.35"
"2/7/1966","989.69"
"2/8/1966","991.03"
"2/9/1966","995.15"
"2/10/1966","990.81"
"2/11/1966","989.03"
"2/14/1966","987.69"
"2/15/1966","981.57"
"2/16/1966","982.4"
"2/17/1966","975.27"
"2/18/1966","975.22"
"2/21/1966","966.48"
"2/23/1966","960.13"
"2/24/1966","950.66"
"2/25/1966","953"
"2/28/1966","951.89"
"3/1/1966","938.19"
"3/2/1966","932.01"
"3/3/1966","936.35"
"3/4/1966","932.34"
"3/7/1966","917.76"
"3/8/1966","919.98"
"3/9/1966","929.84"
"3/10/1966","929.23"
"3/11/1966","927.95"
"3/14/1966","917.09"
"3/15/1966","911.08"
"3/16/1966","916.03"
"3/17/1966","919.32"
"3/18/1966","922.88"
"3/21/1966","929.17"
"3/22/1966","934.52"
"3/23/1966","929"
"3/24/1966","928.61"
"3/25/1966","929.95"
"3/28/1966","932.62"
"3/29/1966","929.39"
"3/30/1966","919.76"
"3/31/1966","924.77"
"4/1/1966","931.29"
"4/4/1966","937.86"
"4/5/1966","944.71"
"4/6/1966","945.26"
"4/7/1966","945.76"
"4/11/1966","942.42"
"4/12/1966","937.24"
"4/13/1966","938.36"
"4/14/1966","945.48"
"4/15/1966","947.77"
"4/18/1966","941.98"
"4/19/1966","941.64"
"4/20/1966","951.28"
"4/21/1966","954.73"
"4/22/1966","949.83"
"4/25/1966","950.55"
"4/26/1966","947.21"
"4/27/1966","944.54"
"4/28/1966","937.41"
"4/29/1966","933.68"
"5/2/1966","931.95"
"5/3/1966","921.77"
"5/4/1966","914.86"
"5/5/1966","899.77"
"5/6/1966","902.83"
"5/9/1966","886.8"
"5/10/1966","895.48"
"5/11/1966","895.43"
"5/12/1966","885.57"
"5/13/1966","876.11"
"5/16/1966","867.53"
"5/17/1966","864.14"
"5/18/1966","878.5"
"5/19/1966","872.99"
"5/20/1966","876.89"
"5/23/1966","882.46"
"5/24/1966","888.41"
"5/25/1966","890.42"
"5/26/1966","891.75"
"5/27/1966","897.04"
"5/31/1966","884.07"
"6/1/1966","883.63"
"6/2/1966","882.73"
"6/3/1966","887.86"
"6/6/1966","881.68"
"6/7/1966","877.33"
"6/8/1966","879.34"
"6/9/1966","882.62"
"6/10/1966","891.75"
"6/13/1966","897.6"
"6/14/1966","903.17"
"6/15/1966","901.11"
"6/16/1966","897.16"
"6/17/1966","894.26"
"6/20/1966","892.76"
"6/21/1966","894.98"
"6/22/1966","901"
"6/23/1966","896.43"
"6/24/1966","897.16"
"6/27/1966","888.97"
"6/28/1966","880.9"
"6/29/1966","871.6"
"6/30/1966","870.1"
"7/1/1966","877.06"
"7/5/1966","875.27"
"7/6/1966","888.86"
"7/7/1966","891.64"
"7/8/1966","894.04"
"7/11/1966","893.09"
"7/12/1966","886.19"
"7/13/1966","881.4"
"7/14/1966","887.8"
"7/15/1966","889.36"
"7/18/1966","888.41"
"7/19/1966","884.07"
"7/20/1966","874.49"
"7/21/1966","873.99"
"7/22/1966","869.15"
"7/25/1966","852.83"
"7/26/1966","852.17"
"7/27/1966","856.23"
"7/28/1966","854.06"
"7/29/1966","847.38"
"8/1/1966","835.18"
"8/2/1966","832.57"
"8/3/1966","841.7"
"8/4/1966","851.5"
"8/5/1966","852.39"
"8/8/1966","849.05"
"8/9/1966","844.82"
"8/10/1966","838.53"
"8/11/1966","837.91"
"8/12/1966","840.53"
"8/15/1966","834.85"
"8/16/1966","823.83"
"8/17/1966","819.59"
"8/18/1966","810.74"
"8/19/1966","804.62"
"8/22/1966","792.03"
"8/23/1966","790.14"
"8/24/1966","799.55"
"8/25/1966","792.37"
"8/26/1966","780.56"
"8/29/1966","767.03"
"8/30/1966","775.72"
"8/31/1966","788.41"
"9/1/1966","792.09"
"9/2/1966","787.69"
"9/6/1966","782.34"
"9/7/1966","777.39"
"9/8/1966","774.88"
"9/9/1966","775.55"
"9/12/1966","790.59"
"9/13/1966","795.48"
"9/14/1966","806.23"
"9/15/1966","814.3"
"9/16/1966","814.3"
"9/19/1966","810.85"
"9/20/1966","806.01"
"9/21/1966","793.59"
"9/22/1966","797.77"
"9/23/1966","790.97"
